Student_ID,Gender,Age,Branch,CGPA,10th_Percentage,12th_Percentage,No_of_Internships,No_of_Projects,Placed
2689,Male,22,EE,5.0,54.35,57.38,0,3,No
2690,Male,22,ECE,7.64,98.54,95.19,1,2,Yes
2691,Female,24,EE,6.15,80.63,71.58,1,6,Yes
2692,Female,20,ME,9.11,88.15,95.31,1,1,Yes
2693,Female,20,ME,6.53,62.39,61.9,3,5,Yes
2694,Female,25,CSE,9.67,96.47,95.44,1,3,Yes
2695,Male,20,IT,5.0,61.87,63.98,1,4,No
2696,Male,25,EE,6.78,85.8,83.14,0,3,Yes
2697,Male,25,ME,7.14,71.11,62.98,1,3,No
2698,Male,25,IT,6.84,67.38,70.89,3,0,Yes
2699,Male,25,IT,5.86,76.63,70.0,3,5,Yes
2700,Male,22,IT,5.7,63.71,58.94,2,4,Yes
2701,Female,25,CSE,5.72,61.83,64.38,2,2,Yes
2702,Male,24,ME,5.0,53.01,55.4,2,1,No
2703,Male,21,CSE,8.5,87.49,83.88,1,3,Yes
2704,Male,21,ME,8.18,89.49,81.11,1,3,Yes
2705,Male,20,ECE,5.72,59.73,60.41,0,2,No
2706,Male,21,CSE,5.0,69.93,60.56,0,5,No
2707,Male,22,CE,6.11,54.67,61.96,2,5,Yes
2708,Male,21,CSE,5.03,51.3,55.89,1,3,No
2709,Female,24,CE,5.37,61.97,58.76,2,2,No
2710,Female,20,CE,9.67,94.49,100,2,3,Yes
2711,Male,20,CSE,8.26,79.58,84.13,2,4,Yes
2712,Male,21,IT,7.04,73.39,78.48,2,3,Yes
2713,Female,21,ECE,6.22,74.79,66.11,1,3,No
2714,Female,25,ME,7.46,85.81,78.15,3,0,Yes
2715,Male,22,CSE,9.64,95.84,93.56,2,4,Yes
2716,Female,23,ME,5.0,50.88,45,4,4,No
2717,Male,24,CSE,7.08,92.69,83.18,1,3,Yes
2718,Male,21,ME,5.0,62.45,58.58,1,4,No
2719,Male,25,ME,7.34,70.8,70.9,2,8,Yes
2720,Male,20,CSE,6.55,64.9,64.88,4,5,Yes
2721,Male,25,CE,7.5,86.1,85.61,0,4,Yes
2722,Male,20,EE,6.86,72.13,74.62,0,3,Yes
2723,Female,22,IT,6.05,58.91,49.19,4,4,Yes
2724,Female,25,ECE,8.85,96.19,93.76,2,6,Yes
2725,Female,25,ECE,7.72,79.42,82.56,4,3,Yes
2726,Male,24,ME,7.28,78.38,79.84,0,4,Yes
2727,Female,22,ECE,9.33,88.82,94.24,3,1,Yes
2728,Female,21,IT,5.23,56.92,64.36,1,7,No
2729,Female,24,ECE,6.53,69.5,61.62,4,0,Yes
2730,Female,22,ECE,8.88,98.74,92.85,1,4,Yes
2731,Female,24,CSE,9.43,93.96,97.59,4,6,Yes
2732,Female,25,CSE,5.51,56.98,59.49,1,4,Yes
2733,Male,24,ME,6.96,76.68,69.32,0,4,Yes
2734,Male,25,CSE,7.68,90.63,80.9,1,4,Yes
2735,Male,21,ME,6.72,65.37,61.43,0,6,Yes
2736,Male,21,CSE,7.84,89.02,84.61,2,0,Yes
2737,Female,23,ME,5.0,50.05,52.07,2,6,No
2738,Female,20,ME,6.8,87.4,86.47,2,5,Yes
2739,Female,20,CSE,5.04,53.24,52.74,1,2,No
2740,Female,22,CSE,6.3,69.98,63.17,0,4,No
2741,Male,21,CSE,5.64,68.05,69.53,3,3,Yes
2742,Male,20,EE,5.91,72.0,64.52,3,4,Yes
2743,Male,24,ME,8.04,86.55,85.41,1,3,Yes
2744,Male,25,CE,5.0,53.27,57.27,3,4,No
2745,Female,21,CSE,6.92,61.37,68.24,1,5,Yes
2746,Male,23,CSE,5.34,76.69,68.11,2,6,Yes
2747,Male,24,CSE,5.71,68.61,62.55,2,8,Yes
2748,Male,24,ECE,5.0,66.9,59.08,0,4,No
2749,Male,20,EE,5.0,58.27,58.69,3,2,No
2750,Female,23,CSE,7.92,98.75,93.01,1,1,Yes
2751,Male,21,CE,7.75,86.3,85.29,3,1,Yes
2752,Female,23,CE,6.36,78.86,83.75,0,4,Yes
2753,Male,24,IT,8.79,90.66,94.78,1,5,Yes
2754,Male,24,CSE,5.08,55.63,54.91,4,3,Yes
2755,Female,23,CE,5.0,51.12,55.26,2,3,No
2756,Female,23,ECE,5.01,52.99,58.49,3,4,Yes
2757,Female,20,IT,5.0,50.11,49.84,2,2,No
2758,Male,21,CSE,6.17,69.27,74.99,2,4,Yes
2759,Male,22,IT,5.14,57.37,48.68,3,1,No
2760,Male,23,CE,8.29,86.99,94.18,1,5,Yes
2761,Female,24,IT,5.65,76.79,67.08,3,0,Yes
2762,Male,24,EE,5.58,61.26,66.41,2,5,No
2763,Female,25,CSE,8.78,93.24,89.32,1,4,Yes
2764,Male,23,EE,7.67,74.87,82.19,0,4,Yes
2765,Female,21,CE,5.41,69.68,66.71,2,4,No
2766,Female,22,IT,5.42,53.82,54.87,2,3,No
2767,Male,24,CSE,7.56,80.56,87.04,2,2,Yes
2768,Male,24,CSE,8.81,98.72,89.41,1,4,Yes
2769,Male,25,ME,7.16,68.07,70.59,2,6,Yes
2770,Male,25,EE,6.41,83.6,83.85,0,2,Yes
2771,Female,22,ME,5.44,63.15,56.44,1,3,No
2772,Female,24,IT,6.5,81.28,82.69,1,4,Yes
2773,Male,21,ME,6.7,59.53,66.82,3,3,Yes
2774,Male,25,CE,6.02,59.14,62.85,3,2,Yes
2775,Male,24,CSE,8.87,96.36,90.35,1,4,Yes
2776,Male,24,CSE,6.34,84.82,81.47,2,4,Yes
2777,Female,24,IT,8.01,79.88,83.49,1,2,Yes
2778,Male,24,CSE,7.63,83.1,82.32,3,1,Yes
2779,Male,20,CSE,7.36,90.82,86.83,2,1,Yes
2780,Male,20,IT,5.9,72.23,68.11,0,5,No
2781,Female,23,ECE,7.58,91.45,90.89,1,6,Yes
2782,Female,22,CE,6.14,57.33,62.89,1,5,No
2783,Female,21,ECE,6.63,80.17,87.23,1,3,Yes
2784,Female,21,ME,5.0,50.33,46.83,1,4,No
2785,Male,21,CE,7.91,77.31,83.74,1,7,Yes
2786,Female,23,ME,5.91,72.04,70.0,0,3,No
2787,Male,25,CE,6.35,63.7,65.08,1,3,Yes
2788,Female,24,IT,6.79,74.6,70.08,0,1,Yes
2789,Female,20,CSE,7.42,91.7,97.58,2,3,Yes
2790,Female,21,CSE,6.39,61.58,63.15,4,1,Yes
2791,Male,21,CSE,5.0,66.66,57.27,2,4,No
2792,Male,22,IT,6.57,75.47,76.57,2,5,Yes
2793,Female,25,CE,5.72,60.88,58.96,1,7,Yes
2794,Male,20,CSE,9.07,91.45,99.18,3,2,Yes
2795,Male,21,ME,6.01,58.47,58.25,2,2,No
2796,Male,21,ME,7.7,81.61,82.89,0,5,Yes
2797,Male,23,CSE,5.25,57.85,60.77,0,2,No
2798,Male,20,EE,5.0,58.67,51.92,1,2,No
2799,Female,22,ECE,7.48,68.57,74.1,1,4,Yes
2800,Female,25,ME,5.65,68.74,70.58,0,1,No
2801,Female,20,EE,5.0,58.6,56.83,1,5,No
2802,Female,24,CE,8.44,96.88,100,0,4,Yes
2803,Female,25,IT,5.0,58.39,50.2,1,6,No
2804,Male,24,ECE,5.6,61.59,54.59,2,2,No
2805,Female,21,IT,7.5,96.05,90.85,2,3,Yes
2806,Male,21,ME,6.26,64.2,71.15,1,2,Yes
2807,Female,24,EE,5.54,55.71,61.79,2,4,No
2808,Female,23,CSE,5.46,52.72,47.16,1,4,No
2809,Male,23,EE,8.85,90.06,82.55,3,4,Yes
2810,Male,25,ME,5.0,54.83,59.11,2,6,No
2811,Male,20,CSE,8.04,77.16,78.08,3,4,Yes
2812,Female,22,EE,8.6,83.97,86.97,2,3,Yes
2813,Male,20,ME,9.51,95.2,99.43,0,0,Yes
2814,Male,23,EE,8.51,89.92,95.31,0,1,Yes
2815,Male,21,ME,6.34,77.96,84.67,2,4,Yes
2816,Female,24,ME,6.33,82.54,74.2,1,6,Yes
2817,Male,21,CE,6.39,78.25,86.11,2,3,Yes
2818,Male,23,CSE,5.0,57.4,50.13,0,5,No
2819,Male,23,ME,5.41,56.84,48.91,2,1,No
2820,Male,21,CSE,5.93,80.26,70.83,1,5,Yes
2821,Male,21,CSE,6.28,80.53,83.66,1,3,Yes
2822,Male,25,CSE,6.98,81.88,83.85,1,1,Yes
2823,Male,20,IT,8.39,88.7,90.99,0,3,Yes
2824,Female,21,CSE,6.23,64.05,56.37,1,5,Yes
2825,Female,25,IT,8.76,88.76,93.35,0,7,Yes
2826,Female,22,CSE,6.36,84.03,82.97,0,7,Yes
2827,Male,23,CE,6.64,76.94,76.65,2,1,Yes
2828,Male,20,CE,8.68,88.15,78.61,3,3,Yes
2829,Male,21,ECE,5.7,63.62,56.61,1,5,No
2830,Male,24,CSE,5.0,61.18,53.46,2,6,No
2831,Male,21,ME,6.92,83.54,85.1,2,2,Yes
2832,Male,24,IT,8.9,94.35,100,2,3,Yes
2833,Female,24,CSE,7.75,71.7,73.89,1,3,Yes
2834,Male,23,ME,5.22,56.71,61.29,0,0,No
2835,Male,24,CSE,6.18,60.15,64.66,1,2,No
2836,Male,20,ECE,5.0,70.77,61.54,0,5,No
2837,Male,24,CSE,8.5,85.27,92.81,1,2,Yes
2838,Male,21,CSE,8.59,84.92,80.9,2,2,Yes
2839,Female,23,IT,8.21,89.25,82.4,0,4,Yes
2840,Male,24,EE,6.82,71.89,74.55,1,2,Yes
2841,Male,25,ME,7.14,88.07,89.0,2,7,Yes
2842,Female,23,ECE,5.0,57.3,53.66,0,1,No
2843,Male,20,CE,5.72,69.75,67.41,1,4,Yes
2844,Female,20,ECE,7.56,73.8,72.21,0,5,Yes
2845,Male,24,CSE,8.68,85.03,88.66,2,2,Yes
2846,Male,25,CSE,7.81,88.44,79.2,1,5,Yes
2847,Female,23,CE,7.46,69.36,70.27,2,4,Yes
2848,Female,25,CSE,6.97,70.31,71.16,0,6,Yes
2849,Male,23,IT,5.0,52.41,51.05,0,2,No
2850,Male,25,EE,6.3,75.25,75.89,1,1,Yes
2851,Female,20,EE,8.04,94.64,87.61,4,4,Yes
2852,Male,24,ECE,7.77,94.3,99.5,1,6,Yes
2853,Female,25,ME,7.93,80.76,72.47,3,7,Yes
2854,Male,25,EE,7.19,80.15,79.38,4,4,Yes
2855,Female,20,CE,8.96,97.16,100,2,7,Yes
2856,Male,20,CE,8.33,95.48,100,0,5,Yes
2857,Female,22,ECE,8.65,86.13,80.33,4,3,Yes
2858,Male,20,ME,5.17,62.72,53.56,1,1,No
2859,Female,23,ECE,6.33,64.68,61.94,2,7,Yes
2860,Male,24,CSE,5.47,58.1,60.17,1,3,No
2861,Female,25,CE,6.11,73.38,74.82,1,2,No
2862,Female,20,ME,5.11,70.75,67.13,3,4,No
2863,Male,25,ECE,5.27,60.98,63.99,2,3,Yes
2864,Female,25,EE,6.29,58.9,60.42,3,5,Yes
2865,Female,23,ECE,7.82,85.3,92.14,1,4,Yes
2866,Male,21,ECE,5.77,55.01,47.57,1,5,No
2867,Male,24,ECE,5.94,50.02,57.44,2,2,No
2868,Female,21,EE,7.46,93.14,85.61,1,8,Yes
2869,Male,24,CSE,5.0,51.08,56.07,0,8,No
2870,Female,25,CSE,8.1,82.4,90.17,0,6,Yes
2871,Male,21,CSE,7.57,85.27,91.37,4,0,Yes
2872,Female,20,IT,9.04,88.21,90.82,1,7,Yes
2873,Male,22,CSE,5.0,54.77,50.49,0,2,No
2874,Female,23,ME,7.67,73.03,76.36,3,1,Yes
2875,Female,24,ECE,7.99,86.9,88.25,4,5,Yes
2876,Male,24,CSE,5.4,63.3,61.27,2,1,No
2877,Male,21,CE,7.69,80.7,87.75,2,4,Yes
2878,Male,24,IT,8.17,80.31,78.24,1,3,Yes
2879,Male,22,ECE,7.83,97.97,100,0,1,Yes
2880,Male,25,ME,9.67,98.74,93.18,3,0,Yes
2881,Male,23,EE,5.09,53.03,58.02,2,5,No
2882,Male,23,CE,7.18,81.73,73.53,1,4,Yes
2883,Male,20,ECE,6.29,81.92,77.34,1,4,Yes
2884,Male,23,CE,8.25,83.44,78.37,3,4,Yes
2885,Male,22,ME,5.91,62.84,53.1,1,3,No
2886,Female,22,ECE,5.63,51.43,49.54,2,7,No
2887,Male,24,CSE,5.01,56.41,61.84,2,6,Yes
2888,Female,21,ME,5.0,66.49,61.7,2,4,No
2889,Female,20,EE,6.41,83.09,75.97,0,2,Yes
2890,Female,23,CE,6.24,73.44,75.26,0,3,No
2891,Male,20,CSE,6.95,84.75,76.55,4,4,Yes
2892,Male,24,EE,9.41,98.68,88.79,1,1,Yes
2893,Female,23,EE,9.43,98.59,90.89,0,4,Yes
2894,Male,20,CE,5.89,63.39,55.82,2,6,Yes
2895,Male,21,ME,8.22,95.06,86.02,0,5,Yes
2896,Male,22,EE,8.05,85.75,91.35,1,3,Yes
2897,Male,22,CE,5.34,58.57,50.87,2,2,No
2898,Male,22,CSE,6.91,83.12,80.85,1,4,Yes
2899,Male,21,ME,5.0,53.76,46.28,3,8,No
2900,Male,25,ME,7.54,74.07,80.99,4,3,Yes
2901,Male,21,CSE,6.45,64.38,65.93,1,0,Yes
2902,Female,23,EE,8.04,90.16,96.32,0,4,Yes
2903,Male,23,CE,8.42,90.51,85.1,0,3,Yes
2904,Female,22,EE,6.68,74.65,67.26,0,6,Yes
2905,Male,25,ME,8.25,86.28,85.54,1,3,Yes
2906,Female,23,IT,6.02,58.44,53.01,4,2,Yes
2907,Female,21,ME,8.42,93.07,95.46,2,3,Yes
2908,Male,25,EE,8.44,87.03,91.44,0,4,Yes
2909,Male,24,ECE,5.34,62.52,62.22,2,4,Yes
2910,Male,21,CE,7.44,87.45,88.23,4,3,Yes
2911,Female,20,CSE,5.85,72.02,64.5,0,1,No
2912,Female,25,CE,6.44,84.81,77.96,0,4,No
2913,Male,24,CSE,7.78,77.83,69.69,4,4,Yes
2914,Male,21,CE,7.39,77.76,85.46,1,0,Yes
2915,Female,21,CSE,5.0,52.19,45,0,0,No
2916,Male,23,ECE,5.31,55.62,62.0,2,4,No
2917,Female,23,EE,5.79,55.96,55.82,0,3,No
2918,Male,25,CSE,7.6,77.1,83.81,2,1,Yes
2919,Male,23,CSE,8.25,88.37,92.17,0,3,Yes
2920,Female,22,ME,6.84,88.72,79.35,2,0,Yes
2921,Male,21,CSE,7.47,90.05,85.07,2,3,Yes
2922,Male,25,CSE,6.42,71.21,77.35,1,1,Yes
2923,Male,22,IT,5.32,54.24,45.87,4,2,No
2924,Female,24,IT,7.47,69.54,74.26,1,4,Yes
2925,Female,22,ME,7.87,87.25,84.99,1,1,Yes
2926,Female,24,IT,5.0,69.03,67.29,0,3,No
2927,Female,24,CSE,7.27,75.93,78.21,2,1,Yes
2928,Female,23,CSE,6.0,72.22,63.62,1,5,Yes
2929,Male,20,CSE,8.22,93.18,96.93,2,4,Yes
2930,Female,21,IT,6.3,64.83,56.25,2,8,Yes
2931,Female,20,ME,7.19,67.7,66.89,0,3,No
2932,Male,25,CSE,6.53,64.54,65.38,0,4,Yes
2933,Female,22,CSE,6.65,84.93,82.18,1,2,Yes
2934,Male,24,ECE,7.6,72.01,76.61,3,2,Yes
2935,Male,21,CSE,6.74,77.12,79.38,2,0,Yes
2936,Male,20,ME,5.04,56.94,62.14,2,5,No
2937,Female,20,EE,5.21,60.76,63.43,1,1,No
2938,Female,22,ME,5.46,73.03,66.23,1,3,No
2939,Female,20,CSE,7.71,73.79,75.53,1,2,Yes
2940,Male,20,CSE,7.26,70.56,67.57,3,5,Yes
2941,Male,20,ME,9.34,96.21,97.76,0,1,Yes
2942,Male,21,ME,8.8,93.41,85.38,0,2,Yes
2943,Female,25,IT,8.7,96.4,100,2,1,Yes
2944,Male,23,ECE,7.02,83.34,73.42,3,6,Yes
2945,Female,24,ME,6.3,77.53,73.42,2,1,Yes
2946,Male,24,ECE,5.31,60.45,65.88,1,2,No
2947,Male,25,CSE,8.41,80.6,83.58,4,2,Yes
2948,Male,21,CE,6.72,85.54,76.81,0,3,Yes
2949,Female,21,EE,5.0,53.37,59.43,3,5,No
2950,Male,21,IT,7.39,95.0,92.57,3,8,Yes
2951,Female,23,CSE,8.46,76.85,84.67,3,7,Yes
2952,Male,21,IT,6.52,61.16,67.74,2,6,Yes
2953,Male,20,IT,5.97,52.6,57.29,2,3,No
2954,Male,20,IT,5.21,69.46,63.17,2,4,Yes
2955,Male,22,CSE,7.35,74.18,76.78,2,4,Yes
2956,Male,20,CE,6.23,72.67,71.81,2,5,Yes
2957,Female,25,CE,7.59,83.42,74.39,0,0,Yes
2958,Male,21,IT,9.38,95.08,89.9,2,8,Yes
2959,Female,21,ECE,6.23,65.37,69.66,3,1,Yes
2960,Male,25,CE,5.0,53.87,45.87,2,2,No
2961,Female,25,EE,7.94,78.82,76.74,1,3,Yes
2962,Female,20,ME,7.75,84.51,89.71,1,7,Yes
2963,Female,22,EE,9.41,94.76,96.76,0,8,Yes
2964,Female,21,CE,7.92,87.87,78.09,1,0,Yes
2965,Female,21,IT,7.47,74.82,77.4,0,4,Yes
2966,Female,21,CE,6.97,66.5,67.58,4,3,Yes
2967,Male,22,EE,5.32,66.68,57.5,0,3,No
2968,Female,20,EE,7.14,69.49,67.2,2,1,Yes
2969,Female,23,CSE,9.4,88.14,94.26,1,5,Yes
2970,Female,21,EE,6.99,77.94,73.14,4,3,Yes
2971,Male,23,ECE,7.68,87.18,92.42,0,2,Yes
2972,Male,23,CSE,6.89,68.59,63.18,0,1,No
2973,Male,20,EE,8.1,82.41,82.72,0,2,Yes
2974,Male,20,ME,5.29,51.57,45,1,4,No
2975,Male,24,ECE,5.0,70.29,64.85,3,1,No
2976,Male,21,EE,5.0,50.32,56.45,4,6,Yes
2977,Female,24,ECE,9.6,98.12,96.24,3,1,Yes
2978,Female,23,IT,6.8,69.37,63.53,1,5,Yes
2979,Male,25,CSE,5.09,68.13,67.5,1,3,No
2980,Female,20,CE,6.02,55.61,60.03,0,5,No
2981,Male,25,CE,5.67,54.85,59.16,0,3,No
2982,Female,24,ECE,5.89,73.95,64.03,0,1,No
2983,Male,24,IT,6.76,76.96,68.43,1,5,Yes
2984,Male,25,EE,6.65,68.7,68.0,2,5,Yes
2985,Male,25,ECE,5.15,60.58,60.43,3,4,Yes
2986,Female,24,CSE,7.47,97.11,92.71,0,4,Yes
2987,Female,21,CSE,5.0,58.7,52.55,0,7,No
2988,Male,21,CSE,5.84,54.35,49.37,2,5,Yes
2989,Female,25,CSE,6.34,70.65,77.81,2,2,Yes
2990,Male,25,ME,6.27,56.25,57.66,1,5,No
2991,Female,21,EE,6.04,74.4,79.71,3,2,Yes
2992,Male,21,ECE,6.39,70.48,76.43,1,0,Yes
2993,Male,25,ME,5.64,61.31,66.22,1,6,No
2994,Male,21,ME,8.77,83.51,85.24,0,5,Yes
2995,Female,20,ECE,7.08,68.53,69.48,0,5,Yes
2996,Male,20,CSE,9.14,91.27,94.62,0,3,Yes
2997,Female,21,CE,5.0,70.57,60.82,1,6,Yes
2998,Male,23,ECE,7.81,86.9,92.94,2,7,Yes
2999,Male,23,IT,5.46,52.96,53.42,2,3,No
3000,Female,23,CE,6.81,83.56,84.44,0,3,No
3001,Female,23,CSE,5.3,59.3,64.54,1,6,No
3002,Female,22,CSE,6.76,70.14,62.61,1,4,Yes
3003,Male,21,CSE,7.66,75.22,74.46,0,5,Yes
3004,Female,25,EE,7.22,86.26,93.01,0,3,Yes
3005,Male,24,ECE,6.05,68.63,62.6,2,6,Yes
3006,Female,22,CE,8.17,97.73,91.09,0,4,Yes
3007,Male,21,CE,5.0,51.7,54.11,2,3,No
3008,Male,20,IT,7.44,85.22,81.88,2,6,Yes
3009,Male,22,ME,6.93,69.67,72.49,4,5,Yes
3010,Female,22,CE,5.52,67.66,61.98,1,6,No
3011,Female,24,ME,6.22,68.73,73.25,3,1,Yes
3012,Male,20,ECE,9.54,94.5,94.81,3,6,Yes
3013,Male,22,CSE,6.61,69.56,62.13,1,3,Yes
3014,Male,20,ME,6.63,61.74,59.9,0,3,No
3015,Female,22,CSE,5.0,56.0,60.65,2,2,No
3016,Male,21,CE,7.45,90.01,85.43,1,5,Yes
3017,Female,21,EE,7.13,72.44,64.32,3,0,Yes
3018,Female,23,CE,7.56,90.28,96.84,0,3,Yes
3019,Male,24,IT,6.16,57.66,54.19,1,6,Yes
3020,Female,23,CSE,8.73,91.36,93.07,0,3,Yes
3021,Male,25,CE,7.38,83.16,85.61,1,5,Yes
3022,Female,23,ECE,6.5,78.29,75.5,0,3,No
3023,Female,25,ME,8.3,95.33,96.66,0,3,Yes
3024,Male,22,IT,6.02,75.44,83.15,3,3,Yes
3025,Female,20,IT,7.07,65.67,67.6,0,0,No
3026,Female,25,ME,7.37,87.69,81.61,2,5,Yes
3027,Male,20,CSE,5.07,59.71,60.91,0,5,No
3028,Female,24,EE,7.06,78.21,79.57,0,1,No
3029,Female,25,EE,7.34,94.57,87.24,2,5,Yes
3030,Female,24,ECE,5.9,58.54,53.71,2,6,Yes
3031,Male,22,CSE,5.41,61.11,58.79,4,3,Yes
3032,Male,23,CSE,6.06,59.18,60.11,0,4,No
3033,Female,23,CSE,5.0,50.69,45,1,6,No
3034,Female,24,EE,6.0,80.97,74.26,3,4,Yes
3035,Male,25,ME,6.38,76.17,70.82,0,3,No
3036,Male,21,CE,7.68,98.14,90.69,2,0,Yes
3037,Female,22,CE,7.24,66.96,74.79,1,5,Yes
3038,Female,21,CSE,8.31,96.96,94.25,2,4,Yes
3039,Male,25,CSE,6.77,69.09,74.09,2,6,Yes
3040,Female,20,ECE,5.78,63.31,65.62,0,2,No
3041,Male,24,CE,7.56,87.84,89.6,0,4,Yes
3042,Male,23,EE,6.28,74.93,70.09,1,5,Yes
3043,Male,22,ME,7.14,88.75,79.56,1,5,Yes
3044,Female,22,CSE,7.56,97.89,92.71,2,4,Yes
3045,Male,24,CE,5.26,54.47,57.45,0,3,No
3046,Male,21,CSE,7.09,89.37,93.97,0,8,Yes
3047,Male,25,ECE,5.0,56.66,58.57,0,2,No
3048,Female,24,IT,6.69,76.07,77.72,1,4,Yes
3049,Male,23,CE,6.88,61.33,65.69,0,3,No
3050,Female,23,CE,7.98,84.08,91.43,1,4,Yes
3051,Female,21,CE,8.28,83.56,89.76,1,1,Yes
3052,Female,22,IT,5.14,51.51,50.73,1,3,No
3053,Male,21,CSE,5.7,53.39,58.55,1,3,Yes
3054,Female,23,ME,5.0,63.92,54.04,0,7,No
3055,Male,24,EE,6.47,71.33,68.55,1,7,Yes
3056,Male,21,IT,5.02,67.03,69.46,3,0,No
3057,Male,25,CSE,5.13,59.76,60.36,1,3,No
3058,Male,20,CSE,6.51,81.11,82.81,2,2,Yes
3059,Female,24,ECE,5.0,50.39,47.01,1,3,No
3060,Male,21,CE,9.31,91.81,92.86,2,4,Yes
3061,Male,23,IT,5.22,63.8,65.63,4,5,Yes
3062,Female,22,ME,5.0,65.06,59.69,3,4,No
3063,Female,24,CSE,8.47,79.77,84.78,1,4,Yes
3064,Female,22,ME,6.06,62.93,62.39,2,4,No
3065,Male,22,ECE,5.74,56.29,59.3,0,4,No
3066,Female,24,ECE,7.43,95.75,87.55,4,8,Yes
3067,Male,20,EE,5.0,55.64,54.26,1,6,No
3068,Male,25,EE,6.86,70.23,66.29,0,5,No
3069,Male,22,CSE,7.23,71.21,66.69,0,4,Yes
3070,Female,21,CE,8.66,92.86,84.78,0,6,Yes
3071,Male,22,ECE,7.03,79.15,72.58,2,6,Yes
3072,Female,23,CE,5.0,53.87,54.2,0,5,No
3073,Male,25,IT,5.16,69.01,60.53,1,3,No
3074,Male,21,CSE,7.18,69.96,76.75,0,2,Yes
3075,Male,22,IT,6.32,82.15,72.49,1,4,Yes
3076,Female,25,IT,7.23,90.26,95.22,2,8,Yes
3077,Female,21,ECE,7.0,63.75,67.31,0,5,No
3078,Female,23,ECE,5.0,64.02,62.4,0,2,No
3079,Male,24,ME,7.69,90.9,97.95,2,4,Yes
3080,Male,21,ECE,7.25,66.5,72.2,0,2,Yes
3081,Male,21,CSE,5.0,50.8,46.74,0,2,No
3082,Male,21,CSE,6.63,72.95,64.17,2,3,Yes
3083,Female,20,ECE,6.82,70.92,74.89,1,5,Yes
3084,Female,21,CSE,6.79,68.14,59.15,0,2,No
3085,Female,23,CSE,5.4,51.42,46.3,2,0,No
3086,Male,24,ME,7.15,89.06,95.57,1,2,Yes
3087,Female,22,CSE,6.96,68.29,66.2,1,6,Yes
3088,Male,25,ME,5.58,54.98,61.49,2,3,No
3089,Male,24,CE,5.0,58.96,53.71,2,2,No
3090,Male,25,ECE,6.15,57.27,56.37,0,3,No
3091,Female,25,IT,6.73,69.32,68.93,3,5,Yes
3092,Male,21,EE,5.65,72.12,75.97,0,1,No
3093,Male,24,ECE,6.14,75.16,69.4,2,3,Yes
3094,Female,25,CE,9.27,97.82,89.15,3,3,Yes
3095,Female,21,ECE,6.37,67.27,67.85,1,3,Yes
3096,Female,20,ECE,5.0,58.46,51.02,1,2,No
3097,Male,21,CSE,7.02,92.0,84.69,0,4,Yes
3098,Male,25,IT,9.44,96.95,100,0,4,Yes
3099,Female,22,IT,8.12,92.98,97.98,2,3,Yes
3100,Female,20,CSE,5.19,51.02,45,2,3,No
3101,Male,24,ME,5.95,65.35,69.53,1,5,No
3102,Male,25,CSE,8.27,96.43,97.19,0,2,Yes
3103,Male,21,CSE,5.56,67.58,60.34,3,3,Yes
3104,Female,21,CSE,5.44,68.08,71.13,1,1,No
3105,Female,23,CSE,5.59,57.43,53.15,2,3,No
3106,Male,25,ME,7.33,81.64,74.74,1,5,Yes
3107,Male,20,IT,5.96,62.7,61.96,1,1,No
3108,Male,25,ECE,8.02,91.72,82.5,3,2,Yes
3109,Male,25,CSE,8.67,91.67,83.37,2,3,Yes
3110,Female,20,EE,7.23,76.38,82.04,1,8,Yes
3111,Male,24,CSE,5.0,66.01,66.02,1,3,No
3112,Female,20,CSE,6.23,69.03,69.29,3,3,Yes
3113,Male,22,ECE,8.58,88.02,95.3,1,6,Yes
3114,Female,20,ECE,7.8,85.49,79.41,0,1,Yes
3115,Female,21,CSE,5.0,58.97,54.47,1,4,No
3116,Female,20,IT,7.52,73.79,72.99,2,5,Yes
3117,Male,24,ECE,8.28,90.44,87.75,4,2,Yes
3118,Male,21,ECE,5.0,59.76,63.0,0,3,No
3119,Female,25,CSE,5.33,50.1,45,2,4,No
3120,Male,20,CSE,6.33,80.96,76.84,0,4,Yes
3121,Female,22,ECE,5.85,57.93,55.45,0,5,No
3122,Male,23,IT,7.16,84.18,77.13,1,2,Yes
3123,Female,21,CE,7.4,74.58,80.65,3,2,Yes
3124,Male,25,CSE,5.94,66.47,58.52,1,5,Yes
3125,Male,23,ECE,6.71,62.14,62.08,0,8,Yes
3126,Female,21,CSE,5.0,61.05,62.01,1,4,Yes
3127,Male,21,ECE,7.46,79.4,84.81,1,7,Yes
3128,Female,23,CE,6.85,73.63,70.57,1,4,Yes
3129,Female,20,EE,9.45,95.78,95.19,2,2,Yes
3130,Male,24,ECE,6.24,70.08,68.37,0,7,Yes
3131,Female,25,CSE,7.38,83.95,80.25,2,0,Yes
3132,Female,25,IT,6.21,68.06,75.22,1,2,Yes
3133,Female,20,CSE,6.29,71.96,67.5,1,7,Yes
3134,Male,22,EE,6.69,80.79,70.95,1,1,Yes
3135,Male,22,EE,5.0,56.99,58.1,4,3,Yes
3136,Female,23,ECE,7.21,77.56,77.52,1,4,Yes
3137,Male,24,ME,6.62,63.93,58.89,0,4,No
3138,Male,23,ECE,6.76,64.16,62.41,1,3,Yes
3139,Female,20,CE,5.0,64.36,64.88,1,0,No
3140,Female,24,ME,7.39,92.92,88.8,2,8,Yes
3141,Male,23,CSE,7.23,69.61,69.56,0,4,Yes
